,experiment,measurement,replication,module,name,value_stored,value_current,relative_error
2433,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.fcsChecker,incomingPacketLengths:vector:sum,5737408,1004800,-1.7422190236679187
33470,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,outgoingPackets:count,571,100,-1.7422190236679187
33468,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,outgoingPacketLengths:vector:sum,5609504,982400,-1.7422190236679187
33153,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderInserter,outgoingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
32819,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:sum,5719136,1001600,-1.7422190236679187
31365,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:histogram:count,571,100,-1.7422190236679187
32737,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,outgoingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
31374,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
31376,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:sum,5737408,1004800,-1.7422190236679187
32820,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:vector:count,571,100,-1.7422190236679187
31377,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:vector:count,571,100,-1.7422190236679187
31384,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:vector:sum,5737408,1004800,-1.7422190236679187
33430,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:vector:count,571,100,-1.7422190236679187
33429,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:sum,5627776,985600,-1.7422190236679187
31385,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
31386,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPackets:count,571,100,-1.7422190236679187
32817,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
33437,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:vector:sum,5627776,985600,-1.7422190236679187
32738,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,outgoingPackets:count,571,100,-1.7422190236679187
32808,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:histogram:count,571,100,-1.7422190236679187
33438,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
32827,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:vector:sum,5719136,1001600,-1.7422190236679187
33427,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
33461,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,outgoingPacketLengths:vector:count,571,100,-1.7422190236679187
33285,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPacketLengths:vector:sum,5719136,1001600,-1.7422190236679187
32707,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,incomingPackets:count,571,100,-1.7422190236679187
33011,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
33277,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPacketLengths:sum,5719136,1001600,-1.7422190236679187
33012,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPackets:count,571,100,-1.7422190236679187
33460,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,outgoingPacketLengths:sum,5609504,982400,-1.7422190236679187
33278,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPacketLengths:vector:count,571,100,-1.7422190236679187
33458,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,outgoingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
33449,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,outgoingPacketLengths:histogram:count,571,100,-1.7422190236679187
32736,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,outgoingPacketLengths:vector:sum,5719136,1001600,-1.7422190236679187
32829,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPackets:count,571,100,-1.7422190236679187
33286,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
33287,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPackets:count,571,100,-1.7422190236679187
32729,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,outgoingPacketLengths:vector:count,571,100,-1.7422190236679187
32828,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
33022,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPacketLengths:histogram:count,571,100,-1.7422190236679187
33418,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:histogram:count,571,100,-1.7422190236679187
31152,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,transmissionTime:vector:sumweights,571,100,-1.7422190236679187
33560,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderInserter,incomingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
31144,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,transmissionTime:vector:count,571,100,-1.7422190236679187
33113,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:histogram:count,571,100,-1.7422190236679187
32860,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsInserter,outgoingPackets:count,571,100,-1.7422190236679187
2587,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
30979,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:histogram:count,571,100,-1.7422190236679187
30988,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
30990,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:sum,5737408,1004800,-1.7422190236679187
2586,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sum,5737408,1004800,-1.7422190236679187
30991,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:vector:count,571,100,-1.7422190236679187
33734,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:sum,5655184,990400,-1.7422190236679187
30998,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:vector:sum,5737408,1004800,-1.7422190236679187
2588,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPackets:count,571,100,-1.7422190236679187
32717,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,outgoingPacketLengths:histogram:count,571,100,-1.7422190236679187
32859,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsInserter,outgoingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
30999,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
2579,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:count,571,100,-1.7422190236679187
33122,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
2578,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:sum,5737408,1004800,-1.7422190236679187
33124,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:sum,5655184,990400,-1.7422190236679187
33125,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:vector:count,571,100,-1.7422190236679187
33043,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPackets:count,571,100,-1.7422190236679187
33735,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:vector:count,571,100,-1.7422190236679187
33132,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:vector:sum,5655184,990400,-1.7422190236679187
32697,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,incomingPacketLengths:sum,5737408,1004800,-1.7422190236679187
3006,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
32706,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,incomingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
30726,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.outboundEmitter,outgoingPackets:count,571,100,-1.7422190236679187
32705,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,incomingPacketLengths:vector:sum,5737408,1004800,-1.7422190236679187
2997,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:histogram:count,571,100,-1.7422190236679187
33034,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPacketLengths:vector:count,571,100,-1.7422190236679187
32991,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPacketLengths:histogram:count,571,100,-1.7422190236679187
32698,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,incomingPacketLengths:vector:count,571,100,-1.7422190236679187
33743,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
33003,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPacketLengths:vector:count,571,100,-1.7422190236679187
33000,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
32695,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,incomingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
32686,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,incomingPacketLengths:histogram:count,571,100,-1.7422190236679187
33031,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
33002,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPacketLengths:sum,5719136,1001600,-1.7422190236679187
33041,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPacketLengths:vector:sum,5655184,990400,-1.7422190236679187
33742,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:vector:sum,5655184,990400,-1.7422190236679187
33042,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
33732,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
31000,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPackets:count,571,100,-1.7422190236679187
2576,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
2545,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
33134,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPackets:count,571,100,-1.7422190236679187
2536,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:histogram:count,571,100,-1.7422190236679187
33591,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
2548,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:count,571,100,-1.7422190236679187
33592,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderInserter,outgoingPackets:count,571,100,-1.7422190236679187
33144,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderInserter,outgoingPacketLengths:histogram:count,571,100,-1.7422190236679187
2555,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:sum,5737408,1004800,-1.7422190236679187
2556,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
33010,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPacketLengths:vector:sum,5719136,1001600,-1.7422190236679187
31031,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPackets:count,571,100,-1.7422190236679187
31030,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
2557,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPackets:count,571,100,-1.7422190236679187
31029,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:vector:sum,5773952,1011200,-1.7422190236679187
33590,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:vector:sum,5627776,985600,-1.7422190236679187
31022,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:vector:count,571,100,-1.7422190236679187
31021,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:sum,5773952,1011200,-1.7422190236679187
33583,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:vector:count,571,100,-1.7422190236679187
33582,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:sum,5627776,985600,-1.7422190236679187
33580,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
31133,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,transmissionTime:histogram:count,571,100,-1.7422190236679187
32858,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsInserter,outgoingPacketLengths:vector:sum,5737408,1004800,-1.7422190236679187
31019,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:histogram:sumweights,571,100,-1.7422190236679187
31010,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:histogram:count,571,100,-1.7422190236679187
33571,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:histogram:count,571,100,-1.7422190236679187
2567,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:histogram:count,571,100,-1.7422190236679187
33133,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:vector:sumweights,571,100,-1.7422190236679187
33723,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:histogram:count,571,100,-1.7422190236679187
31142,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,transmissionTime:histogram:sumweights,571,100,-1.7422190236679187
2547,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:sum,5737408,1004800,-1.7422190236679187
31161,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,transmitting:vector:sumweights,1144,202,-1.7340184745385383
30596,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.interFrameGapInserter,interpacketGap:vector:count,1144,202,-1.7340184745385383
30604,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.interFrameGapInserter,interpacketGap:vector:sumweights,1144,202,-1.7340184745385383
31153,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,transmitting:vector:count,1144,202,-1.7340184745385383
3760,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ethernet.fcsChecker,incomingDataRate:vector:mean,91014265.161290333,16084639.559160117,-1.733151502312845
433,General,,#0,AutomaticMultipathConfigurationShowcase.destination.bridging.streamCoder.decoder,outgoingDataRate:vector:mean,88985284.727758363,15726064.791917695,-1.7331515023128445
4797,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ieee8021r.rTagHeaderChecker,incomingDataRate:vector:mean,89709920.596876919,15854127.208789989,-1.7331515023128445
4096,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ethernet.macHeaderChecker,outgoingDataRate:vector:mean,89709920.596876919,15854127.208789989,-1.7331515023128445
4523,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,outgoingDataRate:vector:mean,88985284.727758363,15726064.791917695,-1.7331515023128445
829,General,,#0,AutomaticMultipathConfigurationShowcase.destination.bridging.streamRelay.merger,incomingDataRate:vector:mean,88985284.727758363,15726064.791917695,-1.7331515023128445
402,General,,#0,AutomaticMultipathConfigurationShowcase.destination.bridging.streamCoder.decoder,incomingDataRate:vector:mean,88985284.727758363,15726064.791917695,-1.7331515023128445
3791,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ethernet.fcsChecker,outgoingDataRate:vector:mean,90724410.813642904,16033414.592411201,-1.7331515023128441
4828,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ieee8021r.rTagHeaderChecker,outgoingDataRate:vector:mean,89275139.075405791,15777289.758666612,-1.7331515023128441
4492,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,incomingDataRate:vector:mean,89275139.075405791,15777289.758666612,-1.7331515023128441
4065,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ethernet.macHeaderChecker,incomingDataRate:vector:mean,90724410.813642904,16033414.592411201,-1.7331515023128441
30391,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].macLayer.queue,queueLength:vector:sumweights,1147,205,-1.7218951379909622
30379,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].macLayer.queue,queueBitLength:vector:sumweights,1147,205,-1.7218951379909622
30371,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].macLayer.queue,queueBitLength:vector:count,1147,205,-1.7218951379909622
30383,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].macLayer.queue,queueLength:vector:count,1147,205,-1.7218951379909622
3532,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[1].phyLayer.receiver,throughput:histogram:rangemax,71000000,12800000,-1.713234706115744
31119,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,throughput:histogram:rangemax,71000000,12800000,-1.713234706115744
22835,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,incomingDataRate:vector:sumweights,11,2,-1.7047480922384253
22827,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,incomingDataRate:vector:count,11,2,-1.7047480922384253
22858,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,outgoingDataRate:vector:count,11,2,-1.7047480922384253
22866,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,outgoingDataRate:vector:sumweights,11,2,-1.7047480922384253
17970,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,incomingDataRate:vector:sumweights,11,2,-1.7047480922384253
17962,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,incomingDataRate:vector:count,11,2,-1.7047480922384253
18103,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,incomingDataRate:vector:sumweights,11,2,-1.7047480922384253
23872,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,incomingDataRate:vector:sumweights,11,2,-1.7047480922384253
18530,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamRelay.merger,incomingDataRate:vector:sumweights,11,2,-1.7047480922384253
18522,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamRelay.merger,incomingDataRate:vector:count,11,2,-1.7047480922384253
23598,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021q.qTagHeaderChecker,outgoingDataRate:vector:sumweights,11,2,-1.7047480922384253
23590,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021q.qTagHeaderChecker,outgoingDataRate:vector:count,11,2,-1.7047480922384253
23895,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,outgoingDataRate:vector:count,11,2,-1.7047480922384253
23567,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021q.qTagHeaderChecker,incomingDataRate:vector:sumweights,11,2,-1.7047480922384253
23559,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021q.qTagHeaderChecker,incomingDataRate:vector:count,11,2,-1.7047480922384253
23903,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,outgoingDataRate:vector:sumweights,11,2,-1.7047480922384253
18134,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,outgoingDataRate:vector:sumweights,11,2,-1.7047480922384253
18126,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,outgoingDataRate:vector:count,11,2,-1.7047480922384253
23864,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,incomingDataRate:vector:count,11,2,-1.7047480922384253
23140,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,incomingDataRate:vector:sumweights,11,2,-1.7047480922384253
17993,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,outgoingDataRate:vector:count,11,2,-1.7047480922384253
18095,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,incomingDataRate:vector:count,11,2,-1.7047480922384253
23132,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,incomingDataRate:vector:count,11,2,-1.7047480922384253
23163,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,outgoingDataRate:vector:count,11,2,-1.7047480922384253
18001,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,outgoingDataRate:vector:sumweights,11,2,-1.7047480922384253
23171,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,outgoingDataRate:vector:sumweights,11,2,-1.7047480922384253
4066,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ethernet.macHeaderChecker,incomingDataRate:vector:min,68192098.552578136,12613866.084467564,-1.6875320093728876
3792,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ethernet.fcsChecker,outgoingDataRate:vector:min,68192098.552578136,12613866.084467564,-1.6875320093728876
403,General,,#0,AutomaticMultipathConfigurationShowcase.destination.bridging.streamCoder.decoder,incomingDataRate:vector:min,66884901.775212422,12372066.734605566,-1.6875320093728872
830,General,,#0,AutomaticMultipathConfigurationShowcase.destination.bridging.streamRelay.merger,incomingDataRate:vector:min,66884901.775212422,12372066.734605566,-1.6875320093728872
4524,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,outgoingDataRate:vector:min,66884901.775212422,12372066.734605566,-1.6875320093728872
4097,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ethernet.macHeaderChecker,outgoingDataRate:vector:min,67429567.099114805,12472816.463714732,-1.6875320093728872
434,General,,#0,AutomaticMultipathConfigurationShowcase.destination.bridging.streamCoder.decoder,outgoingDataRate:vector:min,66884901.775212422,12372066.734605566,-1.6875320093728872
4798,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ieee8021r.rTagHeaderChecker,incomingDataRate:vector:min,67429567.099114805,12472816.463714732,-1.6875320093728872
3761,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ethernet.fcsChecker,incomingDataRate:vector:min,68409964.682139084,12654165.976111231,-1.6875320093728865
4493,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,incomingDataRate:vector:min,67102767.904773369,12412366.626249233,-1.6875320093728865
4829,General,,#0,AutomaticMultipathConfigurationShowcase.destination.ieee8021r.rTagHeaderChecker,outgoingDataRate:vector:min,67102767.904773369,12412366.626249233,-1.6875320093728865
10817,General,,#0,AutomaticMultipathConfigurationShowcase.s1.ethernet.paddingInserter,outgoingDataRate:vector:sumweights,16,3,-1.6739764335716716
