,experiment,measurement,replication,module,name,value_stored,value_current,relative_error
20129,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,incomingPacketLengths:vector:sum,9736512,401920,-3.1873851577768297
13927,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.inboundEmitter,incomingDataRate:vector:mean,97365120,4019200.0000000005,-3.1873851577768297
20130,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,incomingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
18430,General,,#0,ManualConfigurationShowcase.s2b.bridging.streamRelay.merger,droppedPacketLengths:vector:sumweights,969,40,-3.1873851577768297
28182,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderInserter,incomingDataRate:vector:mean,95969760,3961600.0000000005,-3.1873851577768297
26525,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,incomingDataRate:vector:mean,97365120,4019200.0000000005,-3.1873851577768297
26531,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,incomingPacketLengths:histogram:count,969,40,-3.1873851577768297
26571,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:histogram:sumweights,969,40,-3.1873851577768297
20152,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:sum,9736512,401920,-3.1873851577768297
21050,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:vector:count,969,40,-3.1873851577768297
26574,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:count,969,40,-3.1873851577768297
20275,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:count,969,40,-3.1873851577768297
20274,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:sum,9736512,401920,-3.1873851577768297
20272,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:histogram:sumweights,969,40,-3.1873851577768297
20263,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:histogram:count,969,40,-3.1873851577768297
13832,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,incomingPackets:count,969,40,-3.1873851577768297
20257,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,outgoingDataRate:vector:mean,97365120,4019200.0000000005,-3.1873851577768297
13831,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,incomingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
20253,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,incomingPackets:count,969,40,-3.1873851577768297
20252,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
20251,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:sum,9736512,401920,-3.1873851577768297
13830,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,incomingPacketLengths:vector:sum,9736512,401920,-3.1873851577768297
20244,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:count,969,40,-3.1873851577768297
20243,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:sum,9736512,401920,-3.1873851577768297
20241,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:histogram:sumweights,969,40,-3.1873851577768297
20232,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:histogram:count,969,40,-3.1873851577768297
18431,General,,#0,ManualConfigurationShowcase.s2b.bridging.streamRelay.merger,droppedPackets:count,969,40,-3.1873851577768297
13823,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,incomingPacketLengths:vector:count,969,40,-3.1873851577768297
20226,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,incomingDataRate:vector:mean,97365120,4019200.0000000005,-3.1873851577768297
13822,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,incomingPacketLengths:sum,9736512,401920,-3.1873851577768297
20282,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sum,9736512,401920,-3.1873851577768297
20283,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
20284,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,outgoingPackets:count,969,40,-3.1873851577768297
28230,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderInserter,outgoingPacketLengths:sum,9705504,400640,-3.1873851577768297
20153,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:vector:count,969,40,-3.1873851577768297
13805,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,incomingDataRate:vector:mean,97365120,4019200.0000000005,-3.1873851577768297
26581,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sum,9736512,401920,-3.1873851577768297
20160,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:vector:sum,9736512,401920,-3.1873851577768297
26582,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
26583,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPackets:count,969,40,-3.1873851577768297
28219,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderInserter,outgoingPacketLengths:histogram:count,969,40,-3.1873851577768297
28228,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderInserter,outgoingPacketLengths:histogram:sumweights,969,40,-3.1873851577768297
28231,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderInserter,outgoingPacketLengths:vector:count,969,40,-3.1873851577768297
13836,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,outgoingDataRate:vector:mean,97365120,4019200.0000000005,-3.1873851577768297
13854,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,outgoingPacketLengths:vector:count,969,40,-3.1873851577768297
28238,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderInserter,outgoingPacketLengths:vector:sum,9705504,400640,-3.1873851577768297
28239,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderInserter,outgoingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
13853,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,outgoingPacketLengths:sum,9736512,401920,-3.1873851577768297
20161,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
13851,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,outgoingPacketLengths:histogram:sumweights,969,40,-3.1873851577768297
13842,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.fcsChecker,outgoingPacketLengths:histogram:count,969,40,-3.1873851577768297
20162,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,outgoingPackets:count,969,40,-3.1873851577768297
26452,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.fcsChecker,outgoingPacketLengths:vector:count,969,40,-3.1873851577768297
20110,General,,#0,ManualConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,incomingPacketLengths:histogram:count,969,40,-3.1873851577768297
13953,General,,#0,ManualConfigurationShowcase.s2a.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
26451,General,,#0,ManualConfigurationShowcase.s3a.eth[1].macLayer.fcsChecker,outgoingPacketLengths:sum,9736512,401920,-3.1873851577768297
27934,General,,#0,ManualConfigurationShowcase.s3a.ethernet.fcsInserter,outgoingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
27935,General,,#0,ManualConfigurationShowcase.s3a.ethernet.fcsInserter,outgoingPackets:count,969,40,-3.1873851577768297
28240,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderInserter,outgoingPackets:count,969,40,-3.1873851577768297
26104,General,,#0,ManualConfigurationShowcase.s3a.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:vector:sum,9798528,404480,-3.1873851577768297
26105,General,,#0,ManualConfigurationShowcase.s3a.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
26106,General,,#0,ManualConfigurationShowcase.s3a.eth[0].phyLayer.phyHeaderInserter,outgoingPackets:count,969,40,-3.1873851577768297
28914,General,,#0,ManualConfigurationShowcase.s3a.ieee8021r.rTagHeaderInserter,incomingDataRate:vector:mean,95504640,3942400.0000000005,-3.1873851577768297
28060,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderChecker,incomingDataRate:vector:mean,97055040,4006400.0000000005,-3.1873851577768297
20745,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,outgoingPackets:count,969,40,-3.1873851577768297
20744,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
20743,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:vector:sum,9798528,404480,-3.1873851577768297
20736,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:vector:count,969,40,-3.1873851577768297
20735,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:sum,9798528,404480,-3.1873851577768297
20733,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:histogram:sumweights,969,40,-3.1873851577768297
20724,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:histogram:count,969,40,-3.1873851577768297
26235,General,,#0,ManualConfigurationShowcase.s3a.eth[0].phyLayer.transmitter,transmitting:vector:sum,969,40,-3.1873851577768297
20718,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,outgoingDataRate:vector:mean,97985280,4044800.0000000005,-3.1873851577768297
20714,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,incomingPackets:count,969,40,-3.1873851577768297
20713,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
27933,General,,#0,ManualConfigurationShowcase.s3a.ethernet.fcsInserter,outgoingPacketLengths:vector:sum,9736512,401920,-3.1873851577768297
27926,General,,#0,ManualConfigurationShowcase.s3a.ethernet.fcsInserter,outgoingPacketLengths:vector:count,969,40,-3.1873851577768297
26097,General,,#0,ManualConfigurationShowcase.s3a.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:vector:count,969,40,-3.1873851577768297
13629,General,,#0,ManualConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,transmissionTime:vector:sumweights,969,40,-3.1873851577768297
21049,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:sum,9736512,401920,-3.1873851577768297
21047,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:histogram:sumweights,969,40,-3.1873851577768297
21038,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:histogram:count,969,40,-3.1873851577768297
26074,General,,#0,ManualConfigurationShowcase.s3a.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
21032,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,outgoingDataRate:vector:mean,97365120,4019200.0000000005,-3.1873851577768297
21028,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,incomingPackets:count,969,40,-3.1873851577768297
21027,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
21026,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:vector:sum,9798528,404480,-3.1873851577768297
26075,General,,#0,ManualConfigurationShowcase.s3a.eth[0].phyLayer.phyHeaderInserter,incomingPackets:count,969,40,-3.1873851577768297
26096,General,,#0,ManualConfigurationShowcase.s3a.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:sum,9798528,404480,-3.1873851577768297
21019,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:vector:count,969,40,-3.1873851577768297
21018,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:sum,9798528,404480,-3.1873851577768297
21016,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:histogram:sumweights,969,40,-3.1873851577768297
21007,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:histogram:count,969,40,-3.1873851577768297
21001,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,incomingDataRate:vector:mean,97985280,4044800.0000000005,-3.1873851577768297
26079,General,,#0,ManualConfigurationShowcase.s3a.eth[0].phyLayer.phyHeaderInserter,outgoingDataRate:vector:mean,97985280,4044800.0000000005,-3.1873851577768297
26085,General,,#0,ManualConfigurationShowcase.s3a.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:histogram:count,969,40,-3.1873851577768297
25330,General,,#0,ManualConfigurationShowcase.s3a.eth[0].macLayer.outboundEmitter,outgoingPacketLengths:vector:sumweights,969,40,-3.1873851577768297
20712,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:vector:sum,9798528,404480,-3.1873851577768297
20705,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:vector:count,969,40,-3.1873851577768297
20704,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:sum,9798528,404480,-3.1873851577768297
28109,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderChecker,outgoingPacketLengths:vector:count,969,40,-3.1873851577768297
28091,General,,#0,ManualConfigurationShowcase.s3a.ethernet.macHeaderChecker,outgoingDataRate:vector:mean,95969760,3961600.0000000005,-3.1873851577768297
